annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO001301,2023-04-01,Bureau à vente - Tanger,Tanger,Iberia,Bureau,Vente,977552,114.8,0,0,3,2008,8515,18,Moyen,Moyen,2023,4,2
ANO000657,2023-04-04,Appartement 113m² Hassan,Rabat,Hassan,Appartement,Location,2106,113.34,3,2,3,2000,19,26,Economique,Moyen,2023,4,2
ANO000462,2023-04-05,Villa moderne Kenitra,Kenitra,Centre,Villa,Vente,1897143,309.37,6,2,0,2012,6132,14,Haut Standing,Grand,2023,4,2
ANO001204,2023-04-06,Appartement à vente - Tétouan,Tetouan,M'diq,Appartement,Vente,30000,85.85,2,2,4,2010,349,16,Economique,Moyen,2023,4,2
ANO001402,2023-04-06,Bureau 124m² Talborjt,Agadir,Talborjt,Bureau,Location,3248,124.42,0,0,3,2004,26,22,Economique,Moyen,2023,4,2
ANO000206,2023-04-06,Villa 258m² Oujda,Oujda,Hay Qods,Villa,Vente,6193832,258.75,4,3,0,2015,23938,11,Luxe,Grand,2023,4,2
ANO000953,2023-04-08,Beau Terrain Casablanca,Casablanca,Hay Mohammadi,Terrain,Vente,584624,272.34,0,0,0,2017,2147,9,Moyen,Grand,2023,4,2
ANO000398,2023-04-08,Appartement moderne Meknès,Meknes,Hamria,Appartement,Location,1560,69.97,2,2,6,2012,22,14,Economique,Petit,2023,4,2
ANO000735,2023-04-08,Beau Bureau Agadir,Agadir,Centre,Bureau,Vente,1487903,68.27,0,0,4,2002,21794,24,Haut Standing,Petit,2023,4,2
ANO000893,2023-04-09,Terrain à vente - Tétouan,Tetouan,Centre,Terrain,Vente,904895,112.22,0,0,0,2010,8064,16,Moyen,Moyen,2023,4,2
ANO001278,2023-04-09,Appartement moderne Oujda,Oujda,Centre,Appartement,Vente,486604,110.9,2,2,0,1998,4388,28,Moyen,Moyen,2023,4,2
ANO000051,2023-04-10,Appartement moderne Tanger,Tanger,Centre Ville,Appartement,Vente,2100197,93.66,2,2,3,2004,22424,22,Haut Standing,Moyen,2023,4,2
ANO000576,2023-04-10,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,2434393,71.6,2,2,2,2016,34000,10,Haut Standing,Petit,2023,4,2
ANO001339,2023-04-10,Villa à location - Rabat,Rabat,Hassan,Villa,Location,320000,203.67,4,3,0,1992,1571,34,Moyen,Grand,2023,4,2
ANO000534,2023-04-10,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,462640,80.43,2,1,7,2020,5752,6,Moyen,Moyen,2023,4,2
ANO000558,2023-04-10,Villa à location - Kenitra,Kenitra,Centre,Villa,Location,8066,218.66,5,2,0,2002,37,24,Economique,Grand,2023,4,2
ANO000651,2023-04-10,Appartement à vente - Casablanca,Casablanca,Non spécifié,Appartement,Vente,337236,116.55,4,2,2,2004,2893,22,Moyen,Moyen,2023,4,2
ANO000811,2023-04-11,Villa moderne Marrakech,Marrakech,Targa,Villa,Location,9929,168.43,3,2,0,2009,59,17,Economique,Grand,2023,4,2
ANO000535,2023-04-12,Beau Appartement Fès,Fes,Ville Nouvelle,Appartement,Vente,472484,65.02,2,1,6,1992,7267,34,Moyen,Petit,2023,4,2
ANO001425,2023-04-12,Appartement moderne Tanger,Tanger,Iberia,Appartement,Vente,386971,58.01,2,1,9,1993,6671,33,Moyen,Petit,2023,4,2
ANO000072,2023-04-12,Appartement 77m² Medina,Fes,Medina,Appartement,Location,2513,77.12,2,1,0,2011,33,15,Economique,Petit,2023,4,2
ANO001387,2023-04-12,Appartement 87m² Meknès,Meknes,Hamria,Appartement,Vente,472021,87.1,2,1,5,2010,5419,16,Moyen,Moyen,2023,4,2
ANO000476,2023-04-12,Appartement à vente - Rabat,Rabat,Agdal,Appartement,Vente,1213457,136.41,3,2,2,1983,8896,43,Haut Standing,Moyen,2023,4,2
ANO000290,2023-04-13,Appartement moderne Tétouan,Tetouan,Centre,Appartement,Vente,590135,101.46,3,2,4,2024,5816,2,Moyen,Moyen,2023,4,2
ANO001046,2023-04-13,Appartement 108m² M'diq,Tetouan,M'diq,Appartement,Location,2413,108.79,2,2,3,2001,22,25,Economique,Moyen,2023,4,2
ANO001242,2023-04-14,Villa moderne Marrakech,Marrakech,Gueliz,Villa,Vente,1306812,200.24,3,1,0,2014,6526,12,Haut Standing,Grand,2023,4,2
ANO001391,2023-04-15,Beau Villa Marrakech,Marrakech,Medina,Villa,Location,14743,237.15,5,2,0,2006,62,20,Economique,Grand,2023,4,2
ANO000795,2023-04-16,Appartement 83m² Zouagha,Fes,Zouagha,Appartement,Vente,591255,83.78,4,3,2,2000,7057,26,Moyen,Moyen,2023,4,2
ANO000761,2023-04-17,Appartement à location - Agadir,Agadir,Centre,Appartement,Location,5239,68.06,2,2,4,2019,77,7,Economique,Petit,2023,4,2
ANO000549,2023-04-18,Appartement moderne Meknès,Meknes,Ville Nouvelle,Appartement,Vente,422513,95.71,2,2,2,2008,4415,18,Moyen,Moyen,2023,4,2
ANO000627,2023-04-18,Villa moderne Tétouan,Tetouan,M'diq,Villa,Vente,1358281,185.53,4,3,0,2017,7321,9,Haut Standing,Grand,2023,4,2
ANO000039,2023-04-18,Appartement à location - Marrakech,Marrakech,Targa,Appartement,Location,7692,92.54,2,2,5,2009,83,17,Economique,Moyen,2023,4,2
ANO000007,2023-04-19,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,1764,49.69,2,1,0,2011,36,15,Economique,Petit,2023,4,2
ANO000236,2023-04-19,Beau Villa Tétouan,Tetouan,M'diq,Villa,Vente,2503005,147.57,4,3,0,2024,16961,2,Haut Standing,Moyen,2023,4,2
ANO000876,2023-04-20,Villa à vente - Casablanca,Casablanca,Anfa,Villa,Vente,4708368,362.27,3,2,0,2010,12997,16,Luxe,Grand,2023,4,2
ANO001333,2023-04-20,Appartement 76m² Malabata,Tanger,Malabata,Appartement,Vente,300663,76.99,3,1,2,2023,3905,3,Moyen,Petit,2023,4,2
ANO000676,2023-04-20,Bureau à location - Casablanca,Casablanca,Maarif,Bureau,Location,5094,192.02,0,0,3,2018,27,8,Economique,Grand,2023,4,2
ANO000944,2023-04-20,Appartement à vente - Tanger,Tanger,Malabata,Appartement,Vente,1853397,42.4,1,1,5,2010,43712,16,Haut Standing,Petit,2023,4,2
ANO000839,2023-04-21,Bureau à vente - Tanger,Tanger,Iberia,Bureau,Vente,1149818,133.12,0,0,8,2010,8637,16,Haut Standing,Moyen,2023,4,2
ANO000799,2023-04-22,Appartement 48m² Talborjt,Agadir,Talborjt,Appartement,Vente,539987,48.76,1,1,3,2002,11074,24,Moyen,Petit,2023,4,2
ANO000011,2023-04-22,Appartement à vente - Tanger,Tanger,Iberia,Appartement,Vente,477795,131.31,3,1,0,2009,3639,17,Moyen,Moyen,2023,4,2
ANO000270,2023-04-22,Appartement 116m² M'diq,Tetouan,M'diq,Appartement,Vente,492550,116.39,2,1,4,2002,4232,24,Moyen,Moyen,2023,4,2
ANO000813,2023-04-23,Beau Bureau Oujda,Oujda,Centre,Bureau,Vente,1147411,153.04,0,0,2,2009,7497,17,Haut Standing,Grand,2023,4,2
ANO000607,2023-04-23,Appartement 60m² Medina,Marrakech,Medina,Appartement,Vente,1915548,60.32,1,1,0,2010,31756,16,Haut Standing,Petit,2023,4,2
ANO000459,2023-04-23,Terrain moderne Casablanca,Casablanca,Hay Mohammadi,Terrain,Location,4965,274.88,0,0,0,1989,18,37,Economique,Grand,2023,4,2
ANO001326,2023-04-23,Appartement moderne Rabat,Rabat,Hay Riad,Appartement,Vente,572989,97.66,2,2,4,2021,5867,5,Moyen,Moyen,2023,4,2
ANO000495,2023-04-24,Beau Appartement Tanger,Tanger,Iberia,Appartement,Vente,757236,75.01,2,1,4,2010,10095,16,Moyen,Petit,2023,4,2
ANO001099,2023-04-25,Duplex moderne Tétouan,Tetouan,Centre,Duplex,Vente,1075787,96.23,2,2,5,2012,11179,14,Haut Standing,Moyen,2023,4,2
ANO001317,2023-04-25,Villa à vente - Tétouan,Tetouan,M'diq,Villa,Vente,5580010,147.68,4,3,0,2014,37784,12,Luxe,Moyen,2023,4,2
ANO000835,2023-04-26,Bureau 95m² Fès,Fes,Ville Nouvelle,Bureau,Vente,1067477,95.51,0,0,8,1983,11177,43,Haut Standing,Moyen,2023,4,2
ANO000292,2023-04-26,Appartement à vente - Marrakech,Marrakech,Targa,Appartement,Vente,1707628,84.17,2,2,0,2024,20288,2,Haut Standing,Moyen,2023,4,2
ANO000096,2023-04-26,Villa moderne Fès,Fes,Ville Nouvelle,Villa,Location,4896,237.86,5,3,0,2008,21,18,Economique,Grand,2023,4,2
ANO001500,2023-04-27,Beau Terrain Rabat,Rabat,Hay Riad,Terrain,Location,4492,39.64,0,0,0,1982,113,44,Economique,Petit,2023,4,2
ANO001439,2023-04-27,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,1836277,110.15,3,1,4,2000,16671,26,Haut Standing,Moyen,2023,4,2
ANO000756,2023-04-28,Beau Appartement Kenitra,Kenitra,Hay Essalam,Appartement,Vente,2477003,40.54,2,1,0,2010,61100,16,Haut Standing,Petit,2023,4,2
ANO000512,2023-04-28,Appartement 73m² Ain Diab,Casablanca,Ain Diab,Appartement,Vente,532288,73.35,1,1,9,1976,7257,50,Moyen,Petit,2023,4,2
ANO001493,2023-04-28,Duplex moderne Tétouan,Tetouan,Centre,Duplex,Location,6093,187.83,3,1,8,2012,32,14,Economique,Grand,2023,4,2
ANO001006,2023-04-29,Appartement 47m² Meknès,Meknes,Hamria,Appartement,Vente,674605,47.02,2,1,0,1987,14347,39,Moyen,Petit,2023,4,2
ANO000733,2023-04-30,Beau Duplex Tétouan,Tetouan,M'diq,Duplex,Location,8222,150.96,2,2,3,2004,54,22,Economique,Grand,2023,4,2
ANO000822,2023-05-02,Beau Terrain Kenitra,Kenitra,Centre,Terrain,Location,1715,404.3,0,0,0,2017,4,9,Economique,Grand,2023,5,2
ANO000321,2023-05-02,Appartement moderne Meknès,Meknes,Ville Nouvelle,Appartement,Vente,627127,118.23,3,2,0,2011,5304,15,Moyen,Moyen,2023,5,2
ANO000684,2023-05-02,Appartement à vente - Meknès,Meknes,Hamria,Appartement,Vente,568623,105.63,2,2,3,2003,5383,23,Moyen,Moyen,2023,5,2
ANO000203,2023-05-02,Villa 150m² Iberia,Tanger,Iberia,Villa,Vente,1813105,150.43,4,2,0,1995,12053,31,Haut Standing,Grand,2023,5,2
ANO000880,2023-05-02,Bureau à location - Casablanca,Casablanca,Bourgogne,Bureau,Location,6306,78.7,0,0,4,2005,80,21,Economique,Petit,2023,5,2
ANO000968,2023-05-02,Appartement 70m² Fès,Fes,Ville Nouvelle,Appartement,Vente,1830305,70.75,2,1,0,2004,25870,22,Haut Standing,Petit,2023,5,2
ANO000588,2023-05-03,Beau Villa Tanger,Tanger,Iberia,Villa,Vente,2571064,256.03,5,2,0,1997,10042,29,Haut Standing,Grand,2023,5,2
ANO000894,2023-05-03,Appartement à vente - Casablanca,Casablanca,Anfa,Appartement,Vente,518386,101.98,2,2,0,1995,5083,31,Moyen,Moyen,2023,5,2
ANO001098,2023-05-04,Beau Villa Casablanca,Casablanca,Maarif,Villa,Location,3824,352.16,3,2,0,2005,11,21,Economique,Grand,2023,5,2
ANO000081,2023-05-05,Terrain 286m² Centre Ville,Tanger,Centre Ville,Terrain,Vente,562244,286.23,0,0,0,2014,1964,12,Moyen,Grand,2023,5,2
ANO001267,2023-05-05,Villa moderne Kenitra,Kenitra,Centre,Villa,Vente,1703321,168.73,4,3,0,1998,10095,28,Haut Standing,Grand,2023,5,2
ANO001188,2023-05-05,Appartement 30m² Malabata,Tanger,Malabata,Appartement,Location,180,30.25,1,1,2,2019,6,7,Economique,Petit,2023,5,2
ANO000914,2023-05-05,Beau Bureau Kenitra,Kenitra,Centre,Bureau,Vente,1541590,136.59,0,0,3,2013,11286,13,Haut Standing,Moyen,2023,5,2
ANO000343,2023-05-05,Terrain moderne Meknès,Meknes,Hamria,Terrain,Vente,811401,314.4,0,0,0,2014,2581,12,Moyen,Grand,2023,5,2
ANO001025,2023-05-06,Appartement 125m² Zouagha,Fes,Zouagha,Appartement,Location,8324,125.8,4,3,5,1989,66,37,Economique,Moyen,2023,5,2
ANO000416,2023-05-06,Terrain moderne Kenitra,Kenitra,Centre,Terrain,Vente,432818,304.09,0,0,0,2003,1423,23,Moyen,Grand,2023,5,2
ANO000985,2023-05-07,Appartement à location - Oujda,Oujda,Centre,Appartement,Location,8747,123.03,3,2,4,2002,71,24,Economique,Moyen,2023,5,2
ANO000843,2023-05-08,Appartement à location - Tétouan,Tetouan,M'diq,Appartement,Location,8672,100.17,4,2,1,2024,87,2,Economique,Moyen,2023,5,2
ANO000477,2023-05-08,Beau Appartement Fès,Fes,Ville Nouvelle,Appartement,Location,7646,2500.0,3,1,5,2002,3,24,Economique,Grand,2023,5,2
ANO000901,2023-05-10,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Vente,2154723,112.27,4,3,2,2024,19192,2,Haut Standing,Moyen,2023,5,2
ANO001470,2023-05-10,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,503807,98.52,2,2,4,2017,5114,9,Moyen,Moyen,2023,5,2
ANO000892,2023-05-11,Appartement à location - Rabat,Rabat,Hay Riad,Appartement,Location,7138,59.79,3,2,0,1970,119,56,Economique,Petit,2023,5,2
ANO000380,2023-05-11,Appartement moderne Casablanca,Casablanca,Non spécifié,Appartement,Vente,402687,99.94,2,1,0,2010,4029,16,Moyen,Moyen,2023,5,2
ANO001117,2023-05-12,Beau Appartement Tanger,Tanger,Iberia,Appartement,Vente,2271573,81.58,1,1,4,2005,27845,21,Haut Standing,Moyen,2023,5,2
ANO000664,2023-05-12,Appartement moderne Fès,Fes,Ville Nouvelle,Appartement,Vente,601831,105.01,2,2,2,2011,5731,15,Moyen,Moyen,2023,5,2
ANO000517,2023-05-13,Appartement à vente - Agadir,Agadir,Talborjt,Appartement,Vente,641930,115.67,3,1,7,2009,5550,17,Moyen,Moyen,2023,5,2
ANO001253,2023-05-13,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Location,30000,136.05,2,1,4,2004,221,22,Economique,Moyen,2023,5,2
ANO000804,2023-05-13,Bureau à vente - Fès,Fes,Medina,Bureau,Vente,740695,152.75,0,0,2,1994,4849,32,Moyen,Grand,2023,5,2
ANO000363,2023-05-14,Appartement moderne Oujda,Oujda,Centre,Appartement,Vente,673634,90.97,2,2,10,2007,7405,19,Moyen,Moyen,2023,5,2
ANO000918,2023-05-16,Terrain moderne Oujda,Oujda,Hay Qods,Terrain,Vente,1271906,244.1,0,0,0,2008,5211,18,Haut Standing,Grand,2023,5,2
ANO001270,2023-05-16,Appartement 101m² Medina,Marrakech,Medina,Appartement,Vente,1212598,101.37,3,1,0,2016,11962,10,Haut Standing,Moyen,2023,5,2
ANO000590,2023-05-16,Appartement à vente - Kenitra,Kenitra,Centre,Appartement,Vente,528894,88.08,3,1,0,2010,6005,16,Moyen,Moyen,2023,5,2
ANO000450,2023-05-17,Appartement à vente - Meknès,Meknes,Ville Nouvelle,Appartement,Vente,2373728,50.83,4,2,2,2008,46699,18,Haut Standing,Petit,2023,5,2
ANO001420,2023-05-17,Villa 242m² Maarif,Casablanca,Maarif,Villa,Vente,2912248,242.66,5,3,0,1986,12001,40,Haut Standing,Grand,2023,5,2
ANO000978,2023-05-18,Villa à vente - Fès,Fes,Medina,Villa,Vente,1972230,178.86,5,2,0,2014,11027,12,Haut Standing,Grand,2023,5,2
ANO000652,2023-05-19,Beau Bureau Tétouan,Tetouan,M'diq,Bureau,Vente,938493,96.17,0,0,3,2020,9759,6,Moyen,Moyen,2023,5,2
ANO001063,2023-05-19,Appartement moderne Marrakech,Marrakech,Targa,Appartement,Location,6085,107.34,3,2,2,2017,57,9,Economique,Moyen,2023,5,2
ANO000537,2023-05-21,Duplex moderne Agadir,Agadir,Talborjt,Duplex,Location,7975,137.38,2,2,4,2007,58,19,Economique,Moyen,2023,5,2
ANO000691,2023-05-21,Terrain moderne Fès,Fes,Ville Nouvelle,Terrain,Vente,1089619,448.34,0,0,0,2001,2430,25,Haut Standing,Grand,2023,5,2
ANO000554,2023-05-21,Beau Villa Kenitra,Kenitra,Hay Essalam,Villa,Vente,2769939,355.37,4,3,0,2009,7795,17,Haut Standing,Grand,2023,5,2
ANO000061,2023-05-21,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,2500,63.57,2,2,0,2001,39,25,Economique,Petit,2023,5,2
ANO000048,2023-05-21,Appartement 44m² Rabat,Rabat,Hay Riad,Appartement,Location,2827,44.81,4,3,0,2002,63,24,Economique,Petit,2023,5,2
ANO000866,2023-05-22,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,280373,69.83,1,1,2,2012,4015,14,Economique,Petit,2023,5,2
ANO000875,2023-05-22,Appartement 120m² Centre,Kenitra,Centre,Appartement,Vente,560059,120.26,3,2,8,2013,4657,13,Moyen,Moyen,2023,5,2
ANO000025,2023-05-22,Villa moderne Marrakech,Marrakech,Hivernage,Villa,Vente,2182087,375.17,4,2,0,1989,5816,37,Haut Standing,Grand,2023,5,2
ANO001199,2023-05-22,Beau Appartement Rabat,Rabat,Hay Riad,Appartement,Location,180,113.66,2,1,1,1985,2,41,Economique,Moyen,2023,5,2
ANO001232,2023-05-23,Beau Appartement Agadir,Agadir,Talborjt,Appartement,Vente,2422947,106.8,3,1,5,2007,22687,19,Haut Standing,Moyen,2023,5,2
ANO001411,2023-05-24,Villa à location - Casablanca,Casablanca,Ain Diab,Villa,Location,14575,358.45,5,2,0,1990,41,36,Economique,Grand,2023,5,2
ANO000510,2023-05-24,Beau Bureau Agadir,Agadir,Centre,Bureau,Vente,1817297,100.45,0,0,2,2010,18092,16,Haut Standing,Moyen,2023,5,2
ANO000887,2023-05-25,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,2068736,98.83,2,1,0,2000,20932,26,Haut Standing,Moyen,2023,5,2
ANO000142,2023-05-26,Villa à vente - Agadir,Agadir,Talborjt,Villa,Vente,7457356,301.63,3,1,0,2020,24724,6,Luxe,Grand,2023,5,2
ANO000837,2023-05-26,Beau Villa Marrakech,Marrakech,Medina,Villa,Vente,3973388,144.2,3,1,0,2013,27555,13,Luxe,Moyen,2023,5,2
ANO000365,2023-05-26,Bureau à vente - Tétouan,Tetouan,M'diq,Bureau,Vente,1491052,122.08,0,0,5,2015,12214,11,Haut Standing,Moyen,2023,5,2
ANO000956,2023-05-27,Duplex moderne Tétouan,Tetouan,M'diq,Duplex,Vente,1615315,108.07,3,1,8,2002,14947,24,Haut Standing,Moyen,2023,5,2
ANO000318,2023-05-27,Duplex à location - Meknès,Meknes,Hamria,Duplex,Location,8045,87.42,3,1,6,2021,92,5,Economique,Moyen,2023,5,2
ANO000713,2023-05-28,Appartement 123m² Hivernage,Marrakech,Hivernage,Appartement,Vente,562223,123.73,4,2,2,2010,4544,16,Moyen,Moyen,2023,5,2
ANO000248,2023-05-29,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,1488169,69.38,1,1,6,2010,21450,16,Haut Standing,Petit,2023,5,2
ANO000947,2023-05-29,Appartement à vente - Marrakech,Marrakech,Gueliz,Appartement,Vente,816254,81.02,3,2,7,2012,10075,14,Moyen,Moyen,2023,5,2
ANO001129,2023-05-31,Villa 204m² Ville Nouvelle,Meknes,Ville Nouvelle,Villa,Vente,2752950,204.88,6,4,0,2003,13437,23,Haut Standing,Grand,2023,5,2
ANO000422,2023-05-31,Villa 263m² Tétouan,Tetouan,M'diq,Villa,Location,18476,263.55,6,4,0,1998,70,28,Economique,Grand,2023,5,2
ANO001307,2023-05-31,Beau Appartement Kenitra,Kenitra,Hay Essalam,Appartement,Vente,663951,83.51,1,1,6,2010,7951,16,Moyen,Moyen,2023,5,2
ANO000716,2023-06-01,Beau Bureau Kenitra,Kenitra,Centre,Bureau,Vente,1795945,55.96,0,0,8,2003,32093,23,Haut Standing,Petit,2023,6,2
ANO000296,2023-06-02,Duplex moderne Tétouan,Tetouan,M'diq,Duplex,Vente,2908024,179.2,2,2,1,2007,16228,19,Haut Standing,Grand,2023,6,2
ANO000465,2023-06-03,Appartement 88m² Casablanca,Casablanca,Bourgogne,Appartement,Location,3166,88.41,1,1,6,1994,36,32,Economique,Moyen,2023,6,2
ANO000067,2023-06-03,Beau Bureau Fès,Fes,Medina,Bureau,Vente,1223283,74.28,0,0,1,2005,16469,21,Haut Standing,Petit,2023,6,2
ANO000662,2023-06-03,Appartement 108m² Talborjt,Agadir,Talborjt,Appartement,Vente,2344957,108.83,2,2,2,2014,21547,12,Haut Standing,Moyen,2023,6,2
ANO000548,2023-06-04,Beau Bureau Casablanca,Casablanca,Bourgogne,Bureau,Vente,1764888,116.81,0,0,7,2006,15109,20,Haut Standing,Moyen,2023,6,2
ANO000601,2023-06-05,Appartement 83m² Zouagha,Fes,Zouagha,Appartement,Location,11042,83.48,2,2,0,1989,132,37,Economique,Moyen,2023,6,2
ANO001210,2023-06-05,Beau Bureau Kenitra,Kenitra,Centre,Bureau,Vente,1505612,58.29,0,0,3,2004,25830,22,Haut Standing,Petit,2023,6,2
ANO000405,2023-06-05,Appartement moderne Meknès,Meknes,Hamria,Appartement,Location,6851,107.37,1,1,2,2007,64,19,Economique,Moyen,2023,6,2
ANO000480,2023-06-06,Beau Villa Casablanca,Casablanca,Ain Diab,Villa,Vente,8411018,289.28,5,2,0,2005,29076,21,Luxe,Grand,2023,6,2
ANO001390,2023-06-06,Appartement 109m² Kenitra,Kenitra,Centre,Appartement,Vente,520434,109.66,2,1,0,2004,4746,22,Moyen,Moyen,2023,6,2
ANO000770,2023-06-07,Appartement à vente - Oujda,Oujda,Centre,Appartement,Vente,528016,98.36,3,1,2,2017,5368,9,Moyen,Moyen,2023,6,2
ANO001017,2023-06-09,Villa à vente - Fès,Fes,Ville Nouvelle,Villa,Vente,2412745,345.78,4,3,0,2007,6978,19,Haut Standing,Grand,2023,6,2
ANO000322,2023-06-10,Beau Villa Kenitra,Kenitra,Hay Essalam,Villa,Vente,7063506,242.82,3,1,0,2021,29089,5,Luxe,Grand,2023,6,2
ANO001101,2023-06-10,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,590626,61.55,1,1,0,2011,9596,15,Moyen,Petit,2023,6,2
ANO000151,2023-06-11,Villa moderne Meknès,Meknes,Ville Nouvelle,Villa,Vente,5905981,326.41,5,2,0,2002,18094,24,Luxe,Grand,2023,6,2
ANO000060,2023-06-11,Appartement moderne Tétouan,Tetouan,M'diq,Appartement,Vente,724424,78.38,2,1,1,2024,9242,2,Moyen,Petit,2023,6,2
ANO000094,2023-06-11,Appartement à vente - Meknès,Meknes,Ville Nouvelle,Appartement,Vente,1845875,87.84,4,2,2,2015,21014,11,Haut Standing,Moyen,2023,6,2
ANO000579,2023-06-12,Terrain à vente - Meknès,Meknes,Ville Nouvelle,Terrain,Vente,1039983,106.04,0,0,0,2001,9807,25,Haut Standing,Moyen,2023,6,2
ANO000163,2023-06-12,Appartement moderne Rabat,Rabat,Ocean,Appartement,Location,1890,57.96,3,1,1,2024,33,2,Economique,Petit,2023,6,2
ANO001032,2023-06-12,Villa 180m² Meknès,Meknes,Hamria,Villa,Vente,6629415,180.89,3,2,0,2011,36649,15,Luxe,Grand,2023,6,2
ANO000511,2023-06-12,Bureau à vente - Tanger,Tanger,Iberia,Bureau,Vente,1256354,49.26,0,0,3,2012,25505,14,Haut Standing,Petit,2023,6,2
ANO001192,2023-06-13,Appartement moderne Kenitra,Kenitra,Centre,Appartement,Vente,573286,53.25,2,1,3,2012,10766,14,Moyen,Petit,2023,6,2
ANO000583,2023-06-13,Appartement à vente - Tanger,Tanger,Malabata,Appartement,Vente,667024,97.53,3,2,7,2010,6839,16,Moyen,Moyen,2023,6,2
ANO000002,2023-06-13,Appartement à location - Meknès,Meknes,Hamria,Appartement,Location,2931,79.15,2,1,4,2008,37,18,Economique,Petit,2023,6,2
ANO000086,2023-06-13,Appartement 116m² Zouagha,Fes,Zouagha,Appartement,Vente,1806306,116.67,2,2,2,1989,15482,37,Haut Standing,Moyen,2023,6,2
ANO000622,2023-06-14,Beau Villa Tanger,Tanger,Iberia,Villa,Location,13509,354.35,3,1,0,1996,38,30,Economique,Grand,2023,6,2
ANO000071,2023-06-14,Terrain à vente - Agadir,Agadir,Hay Mohammadi,Terrain,Vente,971267,436.27,0,0,0,2017,2226,9,Moyen,Grand,2023,6,2
ANO000669,2023-06-16,Appartement moderne Tétouan,Tetouan,Centre,Appartement,Vente,322766,90.33,2,2,3,2011,3573,15,Moyen,Moyen,2023,6,2
ANO001116,2023-06-17,Duplex moderne Marrakech,Marrakech,Medina,Duplex,Location,11108,135.78,3,1,5,2022,82,4,Economique,Moyen,2023,6,2
ANO001107,2023-06-17,Beau Appartement Meknès,Meknes,Ville Nouvelle,Appartement,Location,2738,143.0,4,2,1,2011,19,15,Economique,Moyen,2023,6,2
ANO000004,2023-06-17,Beau Villa Oujda,Oujda,Hay Qods,Villa,Vente,2471280,212.93,5,3,0,2006,11606,20,Haut Standing,Grand,2023,6,2
ANO001277,2023-06-17,Terrain à location - Kenitra,Kenitra,Centre,Terrain,Location,4618,357.71,0,0,0,2008,13,18,Economique,Grand,2023,6,2
ANO000122,2023-06-18,Appartement 102m² Centre Ville,Tanger,Centre Ville,Appartement,Vente,598205,102.25,2,2,0,2006,5850,20,Moyen,Moyen,2023,6,2
ANO000963,2023-06-18,Appartement 119m² Agadir,Agadir,Talborjt,Appartement,Location,1947,119.71,2,2,7,2006,16,20,Economique,Moyen,2023,6,2
ANO000367,2023-06-19,Villa moderne Casablanca,Casablanca,Anfa,Villa,Vente,2658164,277.72,4,2,0,2014,9571,12,Haut Standing,Grand,2023,6,2
ANO000830,2023-06-19,Appartement 85m² Meknès,Meknes,Hamria,Appartement,Vente,544551,85.63,3,2,0,1994,6359,32,Moyen,Moyen,2023,6,2
ANO001212,2023-06-20,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Location,9191,95.54,2,2,2,2012,96,14,Economique,Moyen,2023,6,2
ANO000120,2023-06-20,Villa moderne Tétouan,Tetouan,M'diq,Villa,Location,8223,275.82,3,1,0,2003,30,23,Economique,Grand,2023,6,2
ANO001057,2023-06-22,Terrain à location - Tanger,Tanger,Iberia,Terrain,Location,3084,250.08,0,0,0,2002,12,24,Economique,Grand,2023,6,2
ANO000342,2023-06-22,Bureau moderne Kenitra,Kenitra,Centre,Bureau,Vente,2056908,189.1,0,0,2,2013,10877,13,Haut Standing,Grand,2023,6,2
ANO001271,2023-06-22,Beau Appartement Agadir,Agadir,Centre,Appartement,Location,1723,95.5,3,2,2,2003,18,23,Economique,Moyen,2023,6,2
ANO000413,2023-06-24,Appartement 71m² Hivernage,Marrakech,Hivernage,Appartement,Vente,2671080,71.16,2,1,5,2014,37536,12,Haut Standing,Petit,2023,6,2
